502/ఈ	722
605/3	714
509/ఇ2	1986
571/ఇ2	1081
591/అ	1337
367/ఆ6	1844
524/ఆ1	724
602/ఈ2	750
380/ఇ	112
467/2/1/1/2/1	60600
351/అ2	826
370/1	1699
588/ఆ	1430
505/1	60691
424/1/1	727
551/ఈ2	267
485/ఇ1/1	1198
583/ఊ	2040
581/ఈ	1428
571/అ4	5700
465/ఆ/2	1968
528/అ3	1834
586/రూ	742
561/ఆ	60245
562/ఏ	1457
404/1	1873
568/అ1	1489
592/ఆ1/1	1303
466/ఈ2	60392
565/ఆ/3	861
484/అ-2	60510
570/2	2058
365/1/2	60511
568/అ1/1/2	60232
351/ఇ2/1	412
447/అ1	60041
548/ఇ2/2	1403
555/అ1	938
589/1	1252
392/ఆ	2528
537/అ/1/1/1/1/2	60389
586/ఈ1/1	2045
465/ఆ-2/2	60254
542/4	908
558/ఆ1/1/1	60775
493/ఇ1	60382
362/7	60511
529/ఈ	466
556/అ1	60266
484/ఇ6	1017
406/1/2	60349
561/ఆ1/1	1624
456/2/1/1	551
506	60381
407/ఇ	60524
590/అ/6	1131
379	1460
504/ఆ1	583
586/అ/1	60642
588/ఉ	2049
482/అ-1	1431
602/అ4	1249
376/అ	60156
555/ఆ	60039
591/అ2/1/1	110
368/అ2	976
419/2/2	2200
576/అ	1973
449/అ	60597
590/అ4	1958
585/ఇ11	2743
591	1466
439/క1	1945
551/ఇ	1481
553/ఆ-1/2	1398
472/ఆ1	60156
520/ఆ3/3	2755
561/అ6	323
529/ఆ/3	15
485/ఉ3	1017
361/5/3	60513
495	2750
525/ఆ/2	1866
459/రు	549
360/అ4	471
563/ఈ	2616
575/ఆ2	755
366/4	1342
558/5	60771
450/ఆ/1	60035
474/అ	60167
466/ఆ1	60156
477/1	37
478	222
356/అ1	1499
421/2/2	2776
467/3	1409
361/1	1896
456/ఇ5/1	60313
538/2/1	60365
459/అ1	60018
516/1/2	43
471/ఈ3	60290
343/1/1	1524
555/అ5/1	60682
345/అ	40
470/ఆ3	273
558/1	60771
548/ఆ3/1	587
579/అ1/1	1197
339/ఆ8/1/1/2	60371
497/ఇ2	60381
562/ఇ/1	1229
540/6	276
587/అ2	1464
461/ఆ/2	60273
562/అ/2/2	60375
586/ఉ1	155
357/అ3	60478
390/ఇ	1544
544/అ	1509
367/అ1	1118
568/ఈ-1	3574
354/6	214
457/ఈ1	60391
553/ఈ/1	60385
563/అ-3	3574
570	56
573/2	1077
537/అ/1/2	60310
358/అ1	261
471/ఇ5	60776
474/ఆ2	1537
573/1/2	60038
355/7/2	214
456/ఏ	60366
370/2	1699
457/అ1	60692
605/1/2	81
582	181
501/ఆ	1974
570/అ3/1	1490
586/ఆ2	753
535/అ/1	723
594	268
593/ఇ1	1337
526/అ	2211
552/ఆ3	574
449/ఆ1	60035
466/ఇ	81
358/అ2	261
355/అ3/1	1320
419/2/1/2	60663
557/2/1/2	60676
433/అ	1440
392/అ	1854
456/ఆ1	60776
462/2/1	60255
474/రు	537
558/7	2530
474/ఆ/2	60167
575/ఆ3	2611
487/ఆ	60582
590/ఆ4/1	1506
593/అ1/2	60285
352/ఆ2	1642
405/అ/1/1/1/1	371
368/1	1699
544/అ/1	1510
355/అ3/2	60715
489/ఈ-1	1431
577/ఆ1/1	60291
364/3	60416
551/ఇ2	267
392/ఆ1/3	60345
528/ఇ2/1/1/1/1/1/1/1	400
351/ఆ1/1/1	1677
378/ఇ	60156
595/అ4	893
465/ఆ1/2	60254
353/ఇ4	1370
546/ఆ1	464
564/అ1	219
528/అ/4/2/2	60550
337/ఊ	379
397/2/3	1052
535/అ/2	60457
537/ఆ8	2001
356/4/1	1499
567/అ1	1076
425/1	1947
525/ఆ2	164
453/ఆ/3/3/1	1354
512/2	43
395	555
525/ఆ	164
391/అ/2	810
527/ఆ/2	1334
393/అ1	555
482/ఉ	537
467/అ3-1	60273
550/ఆ1	998
361/5/1	1124
527/2/2	60706
416/అ3/1	1945
374/ఆ4	1701
519/ఆ-2	2589
464/2/1	1969
359/ఉ3	459
555/అ5/2	60385
556/ఉ/2/2	60372
527/1	407
538/8	2209
551/ఊ1/1	2018
604/ఆ/2	750
583/ఇ1	1198
352/ఆ3	826
572/ఇ౩	332
521/ఆ1	1982
583/అ2	2708
571/ఈ	1076
467/ఈ	81
397/5	60399
561/6	2460
548/ఇ2/1	2777
507/2	399
452/ఆ	1043
362/2	927
420/అ3/1	60700
562/ఇ/2	60375
459/ఉ	81
525/ఇ1/2	2755
530/2	1353
535/1	291
504/అ	583
473/1/2	60442
416/అ3/2	60271
471/ఇ4	925
474/ఉ	537
416/1	728
466/ఉ4	60290
359/ఉ2/2	60486
538/4	1356
465/ఆ2/2	60254
492/ఇ	1974
558/అ3	60395
383/1	1847
467/ఆ1	60187
592/అ2/1	475
393/అ/ఇ3	60655
466/ఆ4	925
584/అ2	1017
362/3	330
467/ఆ2	60776
391/ఆ1	1033
349/1-1	1252
339/ఇ	2613
566/1	60394
588/అ3	1273
461/ఆ1	1354
472/ఇ1	60156
397/2/1/3	1052
579-2	1428
339/1	741
551/ఆ3	1481
469/ఆ2/1	1473
469/అ1	60287
547/అ2	2021
447/ఆ1	60381
339/ఆ1	1169
391/అ2	1033
595/అ2-3	60286
582/అ	338
528/అ3/3	1996
475/ఈ	537
484/ఇ7	630
466/అ1	60692
551/అ2	267
562/2	2208
602/ఇ	651
588/1	576
582/6/2	1354
569/ఇ1/2	2708
406/1/1/2	60371
420/ఆ/2/1/1	60769
584/అ3	1244
389/అ2	1850
569/అ5	2058
457/ఆ2	714
600/ఈ2	550
453/ఆ/3/2	60673
558/అ2	338
518/అ/1	60582
586/ఈ2	586
508/అ4/1	60223
494/అ	468
603/3	633
529/అ2	1995
525/అ4	1866
421/1	2050
583/ఆ2	60038
601/అ/1	1249
557/అ	2708
493/ఆ2	60041
560/ఉ	85
384/1	2721
446/అ	1468
478/ఆ/2	60167
561/4	2460
507/ఆ/3	60153
470/అ/2	60287
565/ఇ	1510
593/అ1/1	110
525/ఇ1/1	1990
383/2/2/1	60744
565/ఉ1	1510
514/అ/1/2	60547
557/1	60676
547/అ3/1/1	1946
459/ఇ3	60312
472/ఆ4	925
505/ఆ2	60123
474/ఈ-2	1429
467/2/1/1/1	551
569/అ7/1	60515
522/ఇ	936
573/2/1	1526
562/అ	1821
467/ఇ1	573
361/ఆ3	60144
413/1	1945
515/అ/2	60546
552/1	60686
424/ఆ1/2	60127
339/ఉ	2649
356/5	594
391/అ/1	501
550/అ	1054
580/1	12
555/2/2	60694
504/ఇ1	583
338/అ2	548
528/ఆ/4	209
583/ఆ3	1506
564/ఇ/2	60370
583/1	2058
599/అ	4
536/2	60403
352/అ1	1896
362/ఆ3	60135
577/ఆ2/1	2609
587/అ	60652
392/అ2	263
552/ఉ1/1	1491
393/అ	60747
540/2/1	124
542/23	2620
542/22	2013
528/ఆ2/1	60231
586/ఇ1	2743
419/1	2050
565/ఈ	1510
581/ఈ4	1608
473/2/1	624
585/ఇ9	743
518/ఉ2	273
546/ఆ5	2021
379/ఆ	1896
538/ఆ/3	58
540/11-1	2034
552/ఇ2/2	2723
520/ఆ5	350
583/ఈ/1	199
520/ఇ2	54
585/ఆ1	444
545/ఆ/3/1	73
571/అ	60232
542/10	381
583/7	60013
582/7	1633
590/అ1	943
591/అ2/1/2	60285
434/అ3	151
552/2/2	60686
575/ఆ4/1/2	60772
466/ఉ2	392
526/2	407
564/రు/1	79
511/5	43
361/ఆ/3	913
390/ఆ1/2	60472
392/ఆ1/2/1/2	60351
525అ/2/2	725
352/ఆ4/2	106
401/అ	60211
557/8	60279
542/14	2767
557/3	2530
553/ఇ3	949
571/ఆ2/1	2042
353	1310
596/ఇ	212
590/ఉ/3	99
354/3	1088
572/అ2	2459
468/అ11/1	925
543/అ	1509
583/ఈ2	1268
424/ఆ1/3	60128
512/4	1982
578/ఆ1/2	2611
339/ఈ	2641
537/1	291
583/అ	1973
392/ఆ1/1	1854
353/ఉ1	94
434/అ2/2	60390
527/4/1	2782
542/24	2625
551/అ1/1	1481
438/ఆ	537
542/20	1866
456/ఇ5/2	60312
485/అ1/2	567
562/ఈ	2692
505/2	961
540/అ	2714
596/అ1/1/1	3000
602/ఇ7	651
536/ఇ	722
456/ఇ4	714
560/ఆ/2	843
524/అ-1	2598
594/1	188
435/ఆ	1873
473/2/2	392
571/ఆ2/2	2042
600/అ	750
352/అ7	1896
577/అ/2	755
590/అ6	1958
557/9	60279
486/అ	60014
542/30	2685
564/ఆ3	60048
383/2/1/2	60343
484/ఇ-5	199
584/1	958
389/1	726
565/ఉ3	1510
367/ఆ/2	60236
457/ఈ2	60391
361/4	493
339/అ6	280
385	726
468/అ6	1965
468/ఆ2	60273
514/ఈ2	220
354/5-1/1	60300
457/ఇ2	392
548/ఆ3	564
472/ఈ/1	2653
550/ఇ	1360
354/5/1	1310
591/అ3	2040
588/ఉ1	2049
530/8	1356
557/4	2530
507/4	1511
471/ఆ2	1964
552/ఈ3/1/1	2460
425/ఆ	1873
361/5/2	60512
552/ఉ1/2	60307
406/1/1/1/1	60449
472/ఆ3	60415
575/ఆ1/2	1973
456/ఆ2	60391
420/అ1/2	60130
392/ఆ1/2/2	60348
570/అ4	60182
492/అ/3	28
362/ఆ2	60516
469/ఆ2/2	2718
540/అ/1	1192
528/ఇ2/1/2	1834
467/ఇ/2	60273
367/3	2207
519/ఉ	537
590/ఈ	2040
553/ఈ1	267
455/ఆ2	1045
471/అ1/2	60390
528/ఇ2/1/1/1/1/1/2	60225
556/అ2	843
465/ఇ/2	60402
523/ఈ1/2	1406
551/రు1/1	2018
375/ఈ/2	60648
405/అ/2	60349
507/7	1982
518/ఈ	273
357/అ2	212
420/ఆ/3	60227
339/ఆ8/1/1/1/1	60449
587/ఈ3	333
576/అ1/1	1198
567/అ1/1	60394
591/అ4/1	2040
551/ఈ	1491
577/ఆ/2/3	2203
356/అ	1499
471/ఆ2/1	1965
523/ఈ1/1	859
575/ఇ/2	85
484/ఇ-4	60510
420/అ3/3	60699
420/అ1/1	60129
564/ఇ/1	1973
397/2/1/4	890
508/ఇ2	1986
569/ఇ-1	1197
389/4/1	1374
589/ఆ1/1	1429
569/ఈ/2	60772
456/ఇ2	60018
434/అ1-3/1	1363
528/ఇ2/1/1/1/2	466
430/ఆ4	2766
595/అ2-1	816
351/ఆ1/1/2	412
602/ఆ4	651
540/2/3	1336
583/అ3/1	1197
435/1	1873
439/ఐ2	961
538/అ1/1	2003
519/ఈ1	60582
367/ఆ/1/1/2	60238
583/అ3	1198
529/ఆ/2	60274
472/ఇ3	714
341/1	1524
397/4/1	116
364/2	1896
538/5/1	1497
485/ఉ/2	60412
583/ఈ	1268
367/ఆ4/2	1844
337/ఉ	909
510/1	60497
467/2/1/2	60313
461/ఏ1	365
509/ఆ/1	194
364/1	927
492/ఆ/1	82
578/ఆ/3	2611
516/4	43
553/ఈ/2	2655
587/అ1	333
356/3	594
578/ఆ2	1081
542/9	460
592/ఆ	1184
590/అ	2783
360/అ1/2	60208
583/ఉ	2040
558/ఆ2	60773
518/అ/2/2	60283
569/అ6	56
543/ఉ	1510
521/అ1/1/1	1968
553/అ5	267
590/ఇ2	653
592/ఆ1/2	60754
487/ఈ/1	2049
546/ఆ2	464
553/ఊ	2616
466/ఈ3	60776
575/ఆ4/2	1081
552/ఇ2/1	2029
545/అ/1	698
399/1	1873
480	537
579/ఇ2	60395
542/6/1	60531
467/అ	60380
586/ఆ/2	60642
420/ఆ/1	1503
562/ఊ	2693
578/ఆ1/1/1	60291
552/అ1	1481
339	462
377	1847
556/1/2	60266
572/ఆ2	5700
574/అ2/1	1490
486/ఆ3	60014
552/ఇ1	2024
594/4	110
391/ఆ	810
353/ఉ2	35
503/అ/2	723
519/ఇ3	273
600/ఆ1	1187
527/ఆ/3	60157
503/అ/1	28
453/ఆ/3/1	60151
486/అ5	60582
575/అ2	1081
569/ఈ/1	60774
394	2749
575/ఆ4/1/1	60774
367	1498
604/ఇ	264
379/1	112
493/ఈ/2	60153
513/2/1	194
545/ఆ/2/1	59
578/అ-1	1973
445/అ1	468
457/ఆ1	60018
461/ఆ2	221
489/ఉ	1429
485/ఉ	199
451/3	1043
466/ఆ5	60776
485/ఉ-1	199
420/ఆ4	728
548/ఆ1	2023
549/ఆ4	1001
469/అ	1473
383/2/1/1/2	60503
466/ఈ1	81
382/ఆ/2	60282
592/ఉ3	278
562	1475
408/1	1945
520/అ2	37
602/అ/2	651
392/ఆ1/2/1/1	389
405/ఆ	451
504/ఆ2	583
466/అ3/1	60392
430/ఆ1/2	60742
540-1	437
355/3	1310
523/అ1	164
560అ4	2460
527/2/1	712
579/అ1/2	1973
521/అ1/1/2	60433
528/అ1	1312
367/అ4	976
421/2/1/2	1946
473/2/3	60441
481/ఏ	537
584/ఆ1	939
520/ఆ2	60226
595/అ3/2/1	60286
529/అ3	1996
467/1	1199
564/అ	861
583/ఏ	630
519/ఈ/1	60582
476/ఆ2	1537
513/3	43
434/ఆ3	357,60099
467/ఆ3	549
547/అ3/2	1403
567/1	1076
503/ఆ	722
351/ఇ	35
558/ఇ	60775
520/ఆ1	2748
352/ఉ3	60145
487/అ1	60582
338/అ	1677
355/అ5	991
451/2	1044
472/అ1	1964
410	1945
485/ఈ-1	199
586/ఇ4	1277
367/అ3	975
465/అ3	1969
468/1	60692
508/అ1	1866
361/అ/1	134
467/అ3	1964
502/ఏ	178
569/అ7/2/2	60515
585/ఇ3	305
528/ఆ/3	1996
568/ఇ	3574
470/ఆ2	1473
601/ఇ2	651
590/ఇ1	1506
468/అ10	221
545/ఇ	698
581/ఈ1	56
489/ఎ/2	537
592/అ2/2	335
510/2	1982
603/ఆ2	750
546/రు/2	2017
392/అ2/ఇ2	555
586/ఈ	2045
420/అ2	908
357/ఆ	769
571/ఇ1/1	60291
570/1	2058
459/ఊ3	392
356/ఆ/2	60300
554/1	60682
586/ఒ	1277
352/అ5	106
560/ఈ1	60384
519	151
456/ఇ3	392
556/2/2	60296
356/1	975
390/ఆ6	1042
518/అ/2/1/1	54
577/ఆ/2/1	2611
528/ఇ2/2	1995
571/ఇ1/2	2611
367/2	2207
437/అ	1873
489/ఎ/1	2049
453/ఆ1	1044
489/ఇ2	1537
484/అ2	85
585/ఈ1	1973
528/ఇ2/1/1/1/1/2/1	2779
587/ఆ	753
454/ఆ/1	60673
588/అ1	1673
601/ఆ3	750
456/2/2	60312
434/ఆ4	60146
529/ఆ/1	466
558/ఆ1/1/2	60774
352/అ2	1310
556/అ2-1/1	60676
368/ఆ/1	1699
360/అ2	24
467/అ3/2	1965
537/ఇ/1	722
339/ఆ8/1/2	60349
568/ఉ	2616
569/ఆ1/1	373
471/అ3	222
587/అ3	1023
339/ఆ9/1	1342
388	2672
570/అ	2058
392/ఈ	2668
466/ఆ2	221
528/ఇ2/1/1/2	2779
390/ఆ1/1	1850
528/అ/4/1	1834
397/2/2	60704
482/ఆ/2	60014
594/అ/2	60286
557/2/2	60296
551/లూ/2	60301
367/ఆ/3	1699
579/అ1	1198
560	1078
389/6	1086
354/4/1	757
577/అ	1198
374/ఆ2	1701
476/అ	60167
415	60272
585/ఈ3	1081
469/ఆ/2	60287
574/అ1/1	1026
592/ఇ2	1182
346/1-1	1252
549/ఆ2	999
576/ఈ1	2611
420/ఆ/2/1/2	60229
456/2/1/2	60610
529/అ1	1312
359/ఆ2	60486
549/ఇ	1360
528/అ3/1	1312
584/అ4	1244
595/ఆ1	713
412/2	1945
576/అ1	1197
588/ఈ	112
526/ఆ2/2	60577
471/అ2/1/2	60249
596/ఆ6	107
341/2/2	40
501/ఆ1	253
591/ఆ2/1	369
339/ఆ8/1/1/1/2	60378
599	60015
527/4/2	60262
585/అ1	136
468/ఆ/2	60273
526/1	407
397/4/2	60670
530	291
382/ఆ/1	60283
339/2	340
569/ఊ	2698
548/ఆ4	2774
588/ఇ	112
420/ఆ3	2201
573/1/1	60039
586/అ1-3	444
553/ఉ	60038
540/9	177
540	437
484/ఇ4	60182
530/1	1353
529/ఇ/2	209
516/2	43
570/ఆ	2110
588/ఆ/1	1429
589/ఇ2/1	404
406/1/1/1/2	60378
468	60693
548/ఆ2	564
584/ఆ2	444
525	2598
465/అ-1	60402
355/అ7	1896
390/ఆ4	904
562/ఎ	2694
528/ఇ2/1/1/1/1/2/2	60274
362/3/1/1	60467
386/అ	555
433/ఆ	1440
549/ఆ1	998
397	1052
571/ఆ2	2042
423/1	77
528/అ/4/2/1	60305
586/అ1	1277
355/7/1	214
434/అ2/1	60611
504/ఇ2	583
402/ఆ	60211
528/ఇ1	426
356/2	1498
