33/అ/8/4	671
33/ఆ	512
33/ఆ/3	816
33/ఇ	489
33/ఈ2	871
34/1/1	906
34/1/2	60257
34/2	60253
34/అ1	12
34/అ/2	302
34/ఇ1	60142
34/ఇ/1/1	519
34/ఇ/2	198
34/ఇ/2/1	564
34/ఈ/1	244
34/ఈ/2/1	244
34/ఈ2/1	200
34/ఈ2/2	244
34/ఈ3	60122
35/అ/2/1/1	134
35/అ/2/1/2	345
35/అ3	134
35/అ/4	345
35/ఆ2	60166
35/ఆ/3	151
35/ఆ/4	433
35/ఆ/4/1	109
35/ఆ5	60248
35/ఆ/5	480
35/ఆ/6	345
35/ఆ6/1	345
35/ఇ/1	265
35/ఈ1/1	8
35/ఈ1/2	60249
35/ఉ/1	1506
35/ఉ/2	906
35/ఉ/3	60248
35/రు	559
36/అ1/1	265
36/అ1/2	364
36/అ3/1	529
36/అ/3/1/1	134
36/అ/3/1/2	529
36/అ/3/1/3	530
36/అ4	134
36/అ5/2	532
36/అ5/3	533
36/ఆ2	395
36/ఇ	552
36/ఈ	360
37/అ2	60032
37/ఆ	441
37/ఆ1	442
37/ఆ/1/1/1	442
37/ఆ/1/1/2	441
37/ఆ/2	60032
37/ఆ/3	60032
37/ఇ/2	211
38/అ1-2	1192
38/అ1-3	173
38/అ-6	173
38/ఇ1	254
38/ఇ2	254
38/ఈ	203
38/ఈ-2	2589
39/అ	39
39/ఆ	301
40/అ	421
40/ఆ/1	172
40/ఆ-3	108
40/ఇ	313
40/ఈ	296
40/ఉ/1/1	231
40/ఉ/1/2	60206
40/ఉ/2	60205
41/అ1	210
41/అ2	442
41/అ/2	381
41/అ/3	60032
41/ఆ	441
41/ఆ/1	379
41/ఆ2/1	380
41/ఆ2/2	60272
41/ఆ/3	60272
41/ఇ/1	60261
41/ఇ/2	60262
41/ఈ/1/1/1/1	60274
41/ఈ/1/1/1/2	60247
41/ఈ/1/1/2	60246
41/ఈ/1/2	627
41/ఈ/1/3	628
41/ఈ/2	584
41/ఉ	486
41/ఊ	487
41/రు	489
42/అ/10/1	429
42/అ1/1	60233
42/అ11/1	318
42/అ11/2	563
42/అ11/3	566
42/అ1/2	60234
42/అ2/1	208
42/అ2/2	311
42/అ3	495
42/అ5	302
42/అ6/1	60391
42/అ6/2	60390
42/అ7	314
42/అ8	60376
42/అ9/1	60268
42/అ9/2	60015
42/ఆ/10	495
42/ఈ	12
43/2	269
43/2/1/1	60313
43/2/1/2	495
43/అ1	60234
43/అ10	109
